rank,fact_type,count,domain,url
1,POLITICAL,229,bfmtv.com,https://www.bfmtv.com/economie/ce-n-est-plus-une-blague-la-biere-corona-souffre-vraiment-de-son-association-avec-le-coronavirus-1865325.html#page/contribution/index
2,SATIRE,162,scienceinfo.fr,http://www.scienceinfo.fr/coronavirus-la-fellation-moins-contagieuse-quune-poignee-de-main-selon-loms/
3,CLICKBAIT,101,mirror.co.uk,https://www.mirror.co.uk/news/uk-news/coronavirus-experts-warn-people-stop-21629235
4,POLITICAL,72,bfmtv.com,https://www.bfmtv.com/tech/coronavirus-les-hopitaux-de-paris-lancent-un-appel-aux-dons-sur-facebook-1878319.html
5,POLITICAL,68,bfmtv.com,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-symptome-cas-mort-confinement-quarantaine-ecole-fermee-report-municipales-second-tour-italie-espagne/#content/contribution/edit
6,POLITICAL,55,bfmtv.com,https://www.bfmtv.com/culture/coronavirus-les-ventes-de-la-peste-de-camus-bondissent-1867892.html
7,POLITICAL,47,rollingstone.com,https://rol.st/396qdge
8,POLITICAL,45,bfmtv.com,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-italie-chine-carte-symptomes-mort-cas-psg-dortmund-huis-clos-paris-oise-morbihan-lyon/
9,POLITICAL,38,oglobo.globo.com,https://oglobo.globo.com/sociedade/coronavirus/nem-um-beijo-contra-coronavirus-autoridades-pedem-as-pessoas-que-evitem-contatos-afetuosos-24273210?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
10,CLICKBAIT,32,entertain.v.daum.net,https://entertain.v.daum.net/v/20200228165328313
11,POLITICAL,31,rappler.com,http://rappler.com/world
12,CLICKBAIT,30,entertain.v.daum.net,https://entertain.v.daum.net/v/20200228150259906
13,CLICKBAIT,29,allkpop.com,https://www.allkpop.com/article/2020/03/kbs-building-quarantined-after-employee-a-tests-positive-for-the-coronavirus
14,POLITICAL,26,rawstory.com,https://www.rawstory.com/2020/03/gop-blocking-coronavirus-bill-because-it-limits-how-much-drugmakers-can-charge-for-a-vaccine-report/
15,POLITICAL,24,thedailybeast.com,https://www.thedailybeast.com/sen-kelly-loeffler-dumped-millions-in-stock-after-coronavirus-briefing
16,CONSPIRACY/JUNKSCI,23,zerohedge.com,https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
17,POLITICAL,22,rawstory.com,https://www.rawstory.com/2020/02/trump-white-house-put-coronavirus-infected-americans-plane-full-of-healthy-people-over-cdc-objections/amp/?__twitter_impression=true
18,CLICKBAIT,21,koreaboo.com,https://www.koreaboo.com/news/exo-baekhyun-preventing-coronavirus/
19,CLICKBAIT,20,soompi.com,https://www.soompi.com/article/1385869wpp/pledis-entertainment-denies-rumors-that-nuests-minhyun-was-infected-with-coronavirus
20,FAKE/HOAX,18,mcmnt.com,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
