rank,fact_type,count,domain,url
1,CLICKBAIT,4,mirror.co.uk,https://www.mirror.co.uk/news/uk-news/coronavirus-experts-warn-people-stop-21629235
2,SATIRE,2,scienceinfo.fr,http://www.scienceinfo.fr/coronavirus-la-fellation-moins-contagieuse-quune-poignee-de-main-selon-loms/
3,POLITICAL,2,rollingstone.com,https://rol.st/396qdge
4,CONSPIRACY/JUNKSCI,1,zerohedge.com,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
5,POLITICAL,1,aftonbladet.se,https://www.aftonbladet.se/nyheter/a/brbqwe/tva-misstankta-fall-av-coronavirus-i-malmo
6,POLITICAL,1,rappler.com,http://rappler.com/world
7,CONSPIRACY/JUNKSCI,1,zerohedge.com,https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic
8,POLITICAL,1,foxnews.com,https://www.foxnews.com/health/who-says-prepare-for-local-outbreaks-china-slams-us-control
9,FAKE/HOAX,1,ilprimatonazionale.it,https://www.ilprimatonazionale.it/cronaca/immigrati-sbarcati-pozzallo-45-stati-sottoposti-test-coronavirus-147522/
10,POLITICAL,1,oglobo.globo.com,https://oglobo.globo.com/sociedade/coronavirus/nem-um-beijo-contra-coronavirus-autoridades-pedem-as-pessoas-que-evitem-contatos-afetuosos-24273210?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
11,CONSPIRACY/JUNKSCI,1,zerohedge.com,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
12,POLITICAL,1,bfmtv.com,https://www.bfmtv.com/economie/ce-n-est-plus-une-blague-la-biere-corona-souffre-vraiment-de-son-association-avec-le-coronavirus-1865325.html#page/contribution/index
13,FAKE/HOAX,1,ibtimes.sg,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042?utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
14,CONSPIRACY/JUNKSCI,1,infowars.com,https://www.infowars.com/media-democrats-spread-fake-news-that-trump-called-coronavirus-a-hoax/
15,POLITICAL,1,fxn.ws,https://fxn.ws/3cectid
16,POLITICAL,1,deadstate.org,https://deadstate.org/christian-megachurch-cancels-faith-healing-service-in-response-to-coronavirus-outbreak/
17,FAKE/HOAX,1,bluntforcetruth.com,https://bluntforcetruth.com/news/report-new-border-wall-is-working-illegal-crossings-way-down/
18,FAKE/HOAX,1,theblaze.com,https://www.theblaze.com/news/report-pelosi-attempted-to-sneak-taxpayer-funded-abortions-into-the-coronavirus-relief-bill
19,FAKE/HOAX,1,bluntforcetruth.com,https://bluntforcetruth.com/news/new-orleans-mayor-grabs-authority-to-ban-gun-sales-with-coronavirus-emergency-declaration/
20,POLITICAL,1,dailycaller.com,https://dailycaller.com/2020/03/18/washington-post-jennifer-rubin-mcconnell-coronavirus-bill/
