rank,fact_type,count,domain,title,url
1,FAKE/HOAX,38,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,FAKE/HOAX,14,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/killer-coronavirus-spread-eyes.html?ito=amp_whatsapp_share-top
3,FAKE/HOAX,8,worldnewsdailyreport.com,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats',https://worldnewsdailyreport.com/covid-19-chinese-health-authorities-confirm-patient-zero-had-sex-with-bats/
4,FAKE/HOAX,8,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest
5,CONSPIRACY/JUNKSCI,8,zerohedge.com,CDC Admits COVID-19 Antibody Tests Are Wrong Half The Time & Virus Isn't That Deadly,https://www.zerohedge.com/health/cdc-admits-covid-19-antibody-tests-are-wrong-half-time-virus-isnt-deadly
6,FAKE/HOAX,7,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
7,FAKE/HOAX,7,bluntforcetruth.com,FDA Suspends Coronavirus Testing Program Backed By Bill Gates - Blunt Force Truth,https://bluntforcetruth.com/news/fda-suspends-coronavirus-testing-program-backed-by-bill-gates/
8,FAKE/HOAX,7,quillette.com,COVID-19 Superspreader Events in 28 Countries: Critical Patterns and Lessons - Quillette,https://quillette.com/2020/04/23/covid-19-superspreader-events-in-28-countries-critical-patterns-and-lessons/
9,FAKE/HOAX,6,dailymail.co.uk,US health experts hosted fictional coronavirus simulation 3 months ago,https://www.dailymail.co.uk/health/article-7925475/us-health-experts-predicted-coronavirus-kill-65million-people-year-three-months-ago.html
10,CONSPIRACY/JUNKSCI,6,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
11,CONSPIRACY/JUNKSCI,6,wakingtimes.com,,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/
12,CONSPIRACY/JUNKSCI,5,zerohedge.com,Creator Of US BioWeapons Act Says Coronavirus Is Biological Warfare Weapon,https://www.zerohedge.com/health/creator-bioweapons-act-says-coronavirus-biological-warfare-weapon
13,FAKE/HOAX,5,n.news.naver.com,김재중 “코로나19 확진→만우절 농담”…도넘은 장난,https://n.news.naver.com/entertain/now/article/018/0004610638
14,FAKE/HOAX,5,newspunch.com,"Bill Gates Calls Coronavirus ‘Pandemic 1’ in Memo, Tells People To Get Ready For ‘Years of Pain’",https://newspunch.com/bill-gates-coronavirus-pandemic-1-memo-get-ready-for-years-pain/amp/?__twitter_impression=true
15,CONSPIRACY/JUNKSCI,5,truepundit.com,"Fauci changes tune, now says second COVID-19 wave may never happen — and mask-wearing is symbolic – True Pundit",https://truepundit.com/fauci-changes-tune-now-says-second-covid-19-wave-may-never-happen-and-mask-wearing-is-symbolic/
16,FAKE/HOAX,4,express.co.uk,Coronavirus: Two kids ‘abandoned’ by parents at airport after son stopped from boarding,https://www.express.co.uk/news/world/1233142/coronavirus-latest-news-china-children-abandoned-parents-airport-screening-us-uk-update
17,CONSPIRACY/JUNKSCI,4,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
18,FAKE/HOAX,4,politicususa.com,,https://www.politicususa.com/2020/02/26/trump-blindsided-his-hhs-secretary-with-pence-replacement-on-coronavirus.html
19,FAKE/HOAX,4,rt.com,Italian army’s chief of staff tests positive for coronavirus,https://www.rt.com/news/482623-italy-coronavirus-chief-of-staff/
20,CONSPIRACY/JUNKSCI,4,vigilantcitizen.com,Bill Gates Calls for a “Digital Certificate” to Identify Who Received COVID-19 Vaccine,https://vigilantcitizen.com/latestnews/bill-gates-calls-for-a-digital-certificate-to-identify-who-is-vaccinated/
