rank,fact_type,count,domain,url
1,FAKE/HOAX,1293,dailymail.co.uk,https://www.dailymail.co.uk/news/article-7939075/chinas-coronavirus-hospital-opens-today.html
2,CONSPIRACY/JUNKSCI,584,zerohedge.com,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
3,CLICKBAIT,435,mirror.co.uk,https://www.mirror.co.uk/news/uk-news/coronavirus-experts-warn-people-stop-21629235
4,POLITICAL,281,rollingstone.com,https://rol.st/396qdge
5,CLICKBAIT,96,mirror.co.uk,https://www.mirror.co.uk/sport/football/news/odion-ighalo-involved-man-utd-21488840
6,FAKE/HOAX,82,ibtimes.sg,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
7,FAKE/HOAX,73,ibtimes.sg,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
8,POLITICAL,70,thesun.co.uk,https://www.thesun.co.uk/news/11138698/earthquake-hits-italy-as-residents-on-coronavirus-lockdown-are-rocked-by-tremor/?utm_medium=social&utm_campaign=sunmaintwitter&utm_source=twitter#echobox=1583852348
9,CONSPIRACY/JUNKSCI,66,zerohedge.com,https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
10,CLICKBAIT,61,mirror.co.uk,https://www.mirror.co.uk/news/uk-news/coronavirus-hunt-madeleine-mccann-could-21724854
11,POLITICAL,51,oglobo.globo.com,https://oglobo.globo.com/sociedade/coronavirus/nem-um-beijo-contra-coronavirus-autoridades-pedem-as-pessoas-que-evitem-contatos-afetuosos-24273210?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
12,POLITICAL,51,today.ng,https://www.today.ng/i/207948
13,POLITICAL,47,bfmtv.com,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-symptome-cas-mort-confinement-quarantaine-ecole-fermee-report-municipales-second-tour-italie-espagne/#content/contribution/edit
14,POLITICAL,46,bfmtv.com,https://www.bfmtv.com/economie/ce-n-est-plus-une-blague-la-biere-corona-souffre-vraiment-de-son-association-avec-le-coronavirus-1865325.html#page/contribution/index
15,POLITICAL,46,cnn.com,https://www.cnn.com/2020/03/08/politics/2020-election-week-ahead/index.html
16,POLITICAL,46,newsweek.com,https://www.newsweek.com/italian-man-coronavirus-who-hid-symptoms-get-rhinoplasty-facing-12-years-prison-1492823
17,POLITICAL,44,rappler.com,http://rappler.com/world
18,POLITICAL,43,news.chosun.com,https://news.chosun.com/site/data/html_dir/2020/02/28/2020022802911.html
19,POLITICAL,43,thedailybeast.com,https://www.thedailybeast.com/sen-kelly-loeffler-dumped-millions-in-stock-after-coronavirus-briefing
20,POLITICAL,39,rawstory.com,https://www.rawstory.com/2020/03/gop-blocking-coronavirus-bill-because-it-limits-how-much-drugmakers-can-charge-for-a-vaccine-report/
