rank,fact_type,count,domain,url
1,POLITICAL,31,rollingstone.com,https://rol.st/396qdge
2,CLICKBAIT,23,mirror.co.uk,https://www.mirror.co.uk/news/uk-news/coronavirus-experts-warn-people-stop-21629235
3,POLITICAL,19,cnn.it,https://cnn.it/30uylfu
4,POLITICAL,13,news.chosun.com,https://news.chosun.com/site/data/html_dir/2020/02/28/2020022802911.html
5,POLITICAL,10,cnn.it,https://cnn.it/37xfdjd
6,CLICKBAIT,10,mirror.co.uk,https://www.mirror.co.uk/sport/football/news/odion-ighalo-involved-man-utd-21488840
7,FAKE/HOAX,10,amp.ibtimes.sg,https://amp.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
8,POLITICAL,9,cnn.it,https://cnn.it/38innfj
9,POLITICAL,7,oglobo.globo.com,https://oglobo.globo.com/sociedade/coronavirus/nem-um-beijo-contra-coronavirus-autoridades-pedem-as-pessoas-que-evitem-contatos-afetuosos-24273210?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
10,POLITICAL,7,thesun.co.uk,https://www.thesun.co.uk/news/11138698/earthquake-hits-italy-as-residents-on-coronavirus-lockdown-are-rocked-by-tremor/?utm_medium=social&utm_campaign=sunmaintwitter&utm_source=twitter#echobox=1583852348
11,FAKE/HOAX,6,dailymail.co.uk,https://www.dailymail.co.uk/health/article-7925475/us-health-experts-predicted-coronavirus-kill-65million-people-year-three-months-ago.html
12,POLITICAL,6,cnn.it,https://cnn.it/38mjl1d
13,POLITICAL,6,rappler.com,http://rappler.com/world
14,POLITICAL,6,globalvoices.org,https://globalvoices.org/2020/02/12/a-rash-of-travel-bans-as-the-caribbean-gets-serious-about-coronavirus/
15,POLITICAL,6,telegraph.co.uk,https://www.telegraph.co.uk/science/2020/03/04/coronavirus-has-mutated-aggressive-disease-say-scientists/
16,CLICKBAIT,5,mirror.co.uk,https://www.mirror.co.uk/news/world-news/coronavirus-could-been-spread-bat-21340510
17,POLITICAL,5,cnn.it,https://cnn.it/2rjxoxi
18,POLITICAL,5,bfmtv.com,https://www.bfmtv.com/economie/ce-n-est-plus-une-blague-la-biere-corona-souffre-vraiment-de-son-association-avec-le-coronavirus-1865325.html#page/contribution/index
19,POLITICAL,5,bfmtv.com,https://www.bfmtv.com/culture/coronavirus-les-ventes-de-la-peste-de-camus-bondissent-1867892.html
20,CLICKBAIT,5,allkpop.com,https://www.allkpop.com/article/2020/03/kbs-building-quarantined-after-employee-a-tests-positive-for-the-coronavirus
