rank,fact_type,count,domain,title,url
1,FAKE/HOAX,3,ikerjimenez.com,Milenio Live – Covid-19: La noche de los doctores Mayol y Candel,https://www.ikerjimenez.com/milenio-live-2x28-covid-19-la-noche-de-los-doctores-mayol-y-candel/
2,FAKE/HOAX,3,ikerjimenez.com,Milenio Live – Covid-19: Las verdaderas cifras del desastre,https://www.ikerjimenez.com/milenio-live-2x32-covid-19-las-verdaderas-cifras-del-desastre/
3,CONSPIRACY/JUNKSCI,2,peta.org,"New Coronavirus Linked to Animal Flesh, Sources Warn | PETA",http://peta.vg/2ran
4,FAKE/HOAX,2,dailymail.co.uk,Animals in a Chinese zoo starve to death due to coronavirus lockdown ,https://www.dailymail.co.uk/news/article-8159403/hundreds-animals-trapped-chinese-zoo-starve-death-coronavirus-lockdown.html
5,FAKE/HOAX,2,ikerjimenez.com,Milenio Live – Covid-19: El mundo que viene,https://www.ikerjimenez.com/milenio-live-2x30-covid-19-el-mundo-que-viene/
6,FAKE/HOAX,2,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
7,FAKE/HOAX,1,reseauinternational.net,Coïncidence ? Le seul labo capable de traiter les coronavirus en Chine est à Wuhan,https://reseauinternational.net/coincidence-le-seul-labo-capable-de-traiter-les-coronavirus-en-chine-est-a-wuhan/
8,CONSPIRACY/JUNKSCI,1,thetrumpet.com,The Clean Life,https://www.thetrumpet.com/1596-the-clean-life
9,CONSPIRACY/JUNKSCI,1,naturalnews.com,"Bill Gates funded the PIRBRIGHT institute, which owns the patent on coronavirus",https://www.naturalnews.com/2020-01-27-bill-gates-funded-pirbright-institute-owns-coronavirus-patent.html
10,FAKE/HOAX,1,n.news.naver.com,"[단독] 트와이스, 2월 예정 일본 팬사인회 취소 '신종 코로나 바이러스 여파'",https://n.news.naver.com/entertain/now/article/117/0003328924
11,FAKE/HOAX,1,dailymail.co.uk,China 'is STILL selling wild animals' amid the coronavirus outbreak ,https://www.dailymail.co.uk/news/article-7951885/chinese-markets-selling-wild-animals-amid-coronavirus-outbreak.html
12,CONSPIRACY/JUNKSCI,1,greenmedinfo.com,Can Herbal Medicines Fight Wuhan Coronavirus?,https://www.greenmedinfo.com/blog/can-herbal-medicines-fight-wuhan-coronavirus
13,FAKE/HOAX,1,dcdirtylaundry.com,"Depopulation for Profit? Bill Gates funded the PIRBRIGHT institute, which owns the patent on coronavirus - DC Dirty Laundry",https://dcdirtylaundry.com/depopulation-for-profit-bill-gates-funded-the-pirbright-institute-which-owns-the-patent-on-coronavirus/
14,CONSPIRACY/JUNKSCI,1,zerohedge.com,"In Shocking Admission, WHO Advisor Says Coronavirus May Infect Over 5 Billion People",https://www.zerohedge.com/geopolitical/shocking-admission-who-advisor-says-coronavirus-may-infect-over-5-billion-people
15,FAKE/HOAX,1,westernjournal.com,Rush: Coronavirus Being Used by Media To Tank Trump's Economy,https://www.westernjournal.com/rush-coronavirus-used-media-tank-trumps-economy/?utm_source=twitter&utm_medium=postbottomsharingbuttons&utm_campaign=websitesharingbuttons
16,FAKE/HOAX,1,breitbart.com,"Border Patrol Prepared for Migrants Arriving with Coronavirus, Says Incoming Deputy Chief",https://www.breitbart.com/border/2020/02/27/border-patrol-more-prepared-for-coronavirus-than-any-other-says-incoming-deputy-chief/
17,CONSPIRACY/JUNKSCI,1,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
18,FAKE/HOAX,1,westernjournal.com,"Numbers Show Coronavirus Appears Far Less Deadly Than Flu, But Gov't, Media Keep Promoting Panic",https://www.westernjournal.com/numbers-show-coronavirus-appears-far-less-deadly-flu-govt-media-keep-promoting-panic/?utm_source=twitter&utm_medium=postsidesharingbuttons&utm_campaign=websitesharingbuttons
19,FAKE/HOAX,1,redstate.com,WSJ: 'Fear Itself Is the Biggest Coronavirus Danger’,https://www.redstate.com/elizabeth-vaughn/2020/03/01/791550/
20,FAKE/HOAX,1,n.news.naver.com,"‘또또또 선행’ 위너 김진우, 코로나19에 1천만원 기부(공식)",https://n.news.naver.com/entertain/article/609/0000253852
