rank,fact_type,count,domain,title,url
1,FAKE/HOAX,1639,express.co.uk,Why SNP's Ian Blackford travelled 600-miles and self-isolated during UK lockdown,https://www.express.co.uk/news/uk/1288182/ian-blackford-coronavirus-lockdown-snp-news-dominic-cummings-resign
2,FAKE/HOAX,1331,express.co.uk,Boris Johnson is least popular leader in the WORLD according to poll,https://www.express.co.uk/news/politics/1293211/boris-johnson-news-latest-poll-coronavirus-leader-lockdown-end
3,FAKE/HOAX,1277,dailymail.co.uk,DAN HODGES: The two other virus casualties...humanity and the truth ,https://www.dailymail.co.uk/debate/article-8373053/dan-hodges-two-casualties-coronavirus-crisis-humanity-truth.html
4,FAKE/HOAX,989,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
5,FAKE/HOAX,754,dailymail.co.uk,Boris Johnson is under intense pressure to sack Dominic Cummings,https://www.dailymail.co.uk/news/article-8349129/dominic-cummings-investigated-police-breaking-coronavirus-lockdown-rules.html?ito=push-notification&ci=16073&si=5279430
6,FAKE/HOAX,719,express.co.uk,Piers Morgan BANS all Cabinet members who backed Dominic Cummings from his ITV show,https://www.express.co.uk/news/uk/1286366/uk-coronavirus-latest-updates-piers-morgan-dominc-cummings-gmb-banned-cabinet-members
7,FAKE/HOAX,651,dailymail.co.uk,Civil service chief Mark Sedwill faces calls to QUIT,https://www.dailymail.co.uk/news/article-8330727/civil-service-chief-mark-sedwill-faces-calls-quit-focus-coronavirus-response.html?ito=amp_twitter_share-top
8,CONSPIRACY/JUNKSCI,557,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
9,FAKE/HOAX,492,dailystar.co.uk,,https://www.dailystar.co.uk/news/latest-news/gender-neutral-toilets-could-new-22077412
10,FAKE/HOAX,492,express.co.uk,"BBC crisis: Panic for Beeb as 82,000 ditch TV licence - total drops to lowest in years",https://www.express.co.uk/news/uk/1280513/bbc-tv-licence-news-latest-coronavirus-online-streaming-netflix-amazon-prime
11,FAKE/HOAX,486,breitbart.com,Boris Adviser Squashed Plan to Delay Real Brexit After Virus Recovery,https://www.breitbart.com/europe/2020/05/24/boris-adviser-squashed-plan-delay-real-brexit-concocted-while-he-pm-covid/
12,FAKE/HOAX,456,express.co.uk,Keir Starmer's attack on Boris massively backfires as Labour leader urged to fire own team,https://www.express.co.uk/news/uk/1288732/keir-starmer-coronavirus-boris-johnson-dominic-cummings-latest-update
13,FAKE/HOAX,441,express.co.uk,Sadiq Khan calls for Brexit extension to let Brussels 'recover' from coronavirus first,https://www.express.co.uk/news/uk/1270372/brexit-news-sadiq-khan-coronavirus-uk-eu-brexit-extension-david-frost
14,FAKE/HOAX,417,express.co.uk,Princess Beatrice changes royal wedding plans for 'even BIGGER event' after cancelling day,https://www.express.co.uk/news/royal/1268047/princess-beatrice-royal-wedding-edoardo-mapelli-mozzi-coronavirus
15,FAKE/HOAX,376,express.co.uk,BBC's Laura Kuenssberg warns of 'Cabinet coup' as absent Boris Johnson fights coronavirus,https://www.express.co.uk/news/uk/1266565/bbc-news-laura-kuenssberg-coronavirus-boris-johnson-dominic-raab-coup
16,FAKE/HOAX,304,dailymail.co.uk,Third Russian doctor plunges from coronavirus hospital window,https://www.dailymail.co.uk/news/article-8282033/third-russian-doctor-plunges-coronavirus-hospital-window.html
17,FAKE/HOAX,280,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
18,CONSPIRACY/JUNKSCI,253,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
19,FAKE/HOAX,248,express.co.uk,BBC bias claims erupt: Huge backlash as minister tells Tony Hall he's losing public trust,https://www.express.co.uk/news/uk/1277195/bbc-bias-news-panorama-coronavirus-crisis-ppe-tony-hall-oliver-dowden
20,FAKE/HOAX,243,dailymail.co.uk,The Queen is to self-isolate at Windsor Castle amid coronavirus fears,https://www.dailymail.co.uk/news/article-8121783/the-queen-self-isolate-windsor-castle-amid-coronavirus-fears.html
