date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;EMO_Sentiment_min;EMO_Sentiment_max;iso3
2020-01-22;0;0;0;;;;;;122.0;86.0;;77.0;43.0;;2.0;;1046355.0;790549.0;77534.0;;178272.0;;0.13372222222222235;0.07814127963020934;5.341430351446796;5.270875398724082;4.263891290726819;0.0812759216674776;0.05395667886943503;0.04213835386316809;0.0006971481481481481;0.0008775740740740741;-0.014309063271604937;0.0006160185185185185;0.07417248518518517;0.0006971481481481481;0.0008775740740740741;0.0034636238880784193;0.0006160185185185182;0.004448178759244505;11.0;7.0;14.0;168768.0;60833.0;9499.0;;11.0;;7.0;;168768.0;;60833.0;['bs', 'hr', 'sr'];11.0;;;;5.0;2.0;;;168768.0;;;;59974.0;859.0;;;0.055580942592013016;0.2118635018524317;BIH
2020-01-23;0;0;0;;;;;;209.0;118.0;;117.0;85.0;2.0;5.0;;2094809.0;1033044.0;608266.0;89608.0;363891.0;;0.04626521739130436;0.05617399927919137;5.796377077630794;5.512034276815262;4.409747040969057;0.09161785721106536;0.05028817391122858;0.04860520014655223;-5.7851851851851894e-05;0.0017253703703703706;-0.02302713271604937;-0.0007869543209876543;0.07450140351998824;0.0010372572900776797;0.0012086435334633355;0.0043861571369198;0.0011149524519164008;0.0044150213233640325;20.0;3.0;12.0;129841.0;109680.0;69582.0;;20.0;;3.0;;129841.0;;109680.0;['bs', 'hr', 'sr'];12.0;8.0;;;3.0;;;;119025.0;10816.0;;;109680.0;;;;-0.009908781887887005;0.10243921667049573;BIH
2020-01-24;0;0;0;;;;;;513.0;298.0;;296.0;212.0;3.0;1.0;1.0;3546147.0;2954603.0;452855.0;49553.0;89136.0;0.0;0.06592744186046516;0.03714575069622048;5.732787485947977;5.5083075499032335;4.355833605009533;0.06611100953151287;0.03907210735833831;0.03570009966885955;-0.0008473333333333334;0.0013150155038759688;-0.022620734754521987;0.0004132248062015502;0.057350588887034364;0.0008916582523556115;0.001009258122732324;0.002905685796872625;0.0008309261943993819;0.003437847756034675;44.0;12.0;19.0;418490.0;273050.0;179476.0;;44.0;;12.0;;418490.0;;273050.0;['bs', 'hr', 'sr'];26.0;17.0;1.0;;9.0;3.0;;;399737.0;17567.0;1186.0;;271894.0;1156.0;;;0.02878169116424468;0.10307319255668565;BIH
2020-01-25;0;0;0;;;;;;865.0;487.0;;478.0;381.0;2.0;4.0;;3308468.0;2601068.0;326729.0;7126.0;373545.0;;-0.10330566572237967;0.030123563978266925;5.404731449664421;5.285165288390488;4.279279488124324;0.04195770912360598;0.02809559367126456;0.024311880952605683;-0.00042170405576679343;-0.0007976749049429659;-0.02492755678073508;-0.0004296077313054502;0.05898404305932775;0.000486405402783288;0.00047781952764689524;0.002198751572342035;0.0008326151472978301;0.002688458711535064;51.0;16.0;13.0;474904.0;231183.0;169107.0;;51.0;;16.0;;474904.0;;231183.0;['bs', 'hr', 'sr'];31.0;20.0;;;10.0;6.0;;;467172.0;7732.0;;;225475.0;5708.0;;;-0.1334292297006466;-0.07318210174411274;BIH
2020-01-26;0;0;0;;;;;;843.0;555.0;;468.0;367.0;1.0;7.0;;2260950.0;1290573.0;453149.0;44804.0;472424.0;;-0.16594986072423415;0.029091797338140383;5.236847300056793;5.152190305088902;4.381784394814373;0.041009996928954566;0.03219117211278785;0.02963397867422485;-0.002593053928992091;-0.004033932862190813;-0.024392939281507625;0.0006300161955241455;0.06704281928642616;0.0008563085292817648;0.0009300615629107596;0.002153968710187062;0.0006908938880113095;0.0024790722362962336;60.0;18.0;24.0;157743.0;174436.0;20013.0;;60.0;;18.0;;157743.0;;174436.0;['bs', 'hr', 'sr'];29.0;31.0;;;8.0;10.0;;;134518.0;23225.0;;;163079.0;11357.0;;;-0.19504165806237453;-0.13685806338609377;BIH
2020-01-27;0;0;0;;;;;;544.0;316.0;;274.0;261.0;5.0;4.0;;1162810.0;395714.0;194336.0;204882.0;367878.0;;-0.18809872881355946;0.03918802796843891;5.171940979464977;5.175543142191146;4.3922463554223565;0.04333400510852664;0.03632889336741056;0.03138153458429745;-0.0010714695340501789;-0.0040893413978494615;-0.0194243839605735;0.002681875089605734;0.059974555865158916;0.0005580127542346626;0.001057517708329892;0.002883763375346623;0.0007424595267759857;0.0035039111043329;62.0;12.0;16.0;122472.0;165868.0;7528.0;;62.0;;12.0;;122472.0;;165868.0;['bs', 'hr', 'sr'];30.0;30.0;2.0;;10.0;2.0;;;20415.0;12449.0;89608.0;;165682.0;186.0;;;-0.2272867567819984;-0.14891070084512054;BIH
2020-01-28;0;0;0;;;;;;519.0;300.0;;265.0;241.0;2.0;11.0;;2383504.0;1224665.0;397831.0;89608.0;671400.0;;-0.09689665271966533;0.038266960199525;5.312760218916892;5.342993642406974;4.249428607195278;0.060270496488853076;0.041412206705443315;0.03399152744066945;-0.004175977707006368;-0.00301981847133758;-0.013190351410373077;0.002964549256900211;0.045626050508037634;0.0011755124249269342;0.0011616811743627032;0.0036561728657837174;0.001446162506718624;0.004287862056041065;43.0;21.0;16.0;114914.0;84274.0;66141.0;;43.0;;21.0;;114914.0;;84274.0;['bs', 'hr', 'sr'];21.0;22.0;;;11.0;10.0;;;91435.0;23479.0;;;69845.0;14429.0;;;-0.13516361291919032;-0.058629692520140324;BIH
2020-01-29;0;0;0;;;;;;504.0;298.0;;265.0;229.0;7.0;3.0;;2860490.0;2257901.0;324846.0;39778.0;237965.0;;-0.2062567441860465;0.03381765306024289;5.194702565568832;5.165573144225983;4.367395938971266;0.0570222611470947;0.038600994768811764;0.03423225588044008;-0.002839993827160493;-0.0016086901234567894;-0.026079440564373918;-0.00033285604938271626;0.06484992363315703;0.0015200178663592645;0.0012713950672724947;0.003008695932030375;0.0010622412936274457;0.0031859033418223204;22.0;4.0;21.0;23656.0;5504.0;168659.0;;22.0;;4.0;;23656.0;;5504.0;['bs', 'hr', 'sr'];12.0;10.0;;;3.0;1.0;;;16683.0;6973.0;;;1558.0;3946.0;;;-0.2400743972462894;-0.1724390911258036;BIH
2020-01-30;0;0;0;;;;;;952.0;608.0;;516.0;426.0;4.0;6.0;;5948660.0;3760166.0;1678788.0;91554.0;418152.0;;-0.06618319327731087;0.024187746650704844;5.2460327060686955;5.235024340340028;4.251325081929686;0.0366589511714885;0.027337111673999902;0.022055921697972932;-0.002896734076433121;-0.0022593407643312093;-0.02911511243554745;0.0014334418789808913;0.06326312111317557;0.0008198666865550838;0.0006669027374612968;0.0020749189916921787;0.0007580339552967326;0.0021579781961942528;22.0;31.0;54.0;17493.0;351327.0;464841.0;;22.0;;31.0;;17493.0;;351327.0;['bs', 'hr', 'sr'];13.0;9.0;;;18.0;13.0;;;10488.0;7005.0;;;335171.0;16156.0;;;-0.09037093992801572;-0.04199544662660602;BIH
2020-01-31;0;0;0;;;;;;619.0;384.0;;334.0;273.0;4.0;8.0;;4399374.0;3014794.0;401000.0;160078.0;823502.0;;-0.11985076923076925;0.0323326686471327;5.171254857502824;5.264681029501814;4.309637700655869;0.0509942276956912;0.0331204892467378;0.030088128702742724;-0.003200613698630138;-0.0033999383561643826;-0.024655428538812783;0.0007954157153729066;0.05812500100235887;0.0009339778804020826;0.0009319598192632944;0.0023013544963750897;0.0010516678987216683;0.0028825059293070923;22.0;13.0;16.0;77299.0;83659.0;227205.0;;22.0;;13.0;;77299.0;;83659.0;['bs', 'hr', 'sr'];14.0;8.0;;;8.0;5.0;;;70299.0;7000.0;;;61178.0;22481.0;;;-0.15218343787790195;-0.08751810058363654;BIH
2020-02-01;0;0;0;;;;;;377.0;251.0;;219.0;152.0;;6.0;;4775330.0;4049436.0;267200.0;;458694.0;;-0.16700582010581996;0.038632463176272135;5.185779330053942;5.215949296098262;4.349436509805681;0.0584274932006045;0.043064805646043806;0.03733192568959127;-0.0031890378787878784;-0.0036375631313131295;-0.02943391452020205;-0.0008820833333333338;0.07177906945797262;0.001032769213395946;0.00117606668599381;0.002853384847668214;0.0009534593179658901;0.003194585441867752;18.0;7.0;26.0;118433.0;112573.0;285980.0;;18.0;;7.0;;118433.0;;112573.0;['bs', 'hr', 'sr'];12.0;6.0;;;5.0;2.0;;;116702.0;1731.0;;;112382.0;191.0;;;-0.2056382832820921;-0.12837335692954782;BIH
2020-02-02;0;0;0;;;;;;292.0;157.0;;177.0;105.0;2.0;8.0;;2496510.0;1504678.0;288560.0;41543.0;661729.0;;-0.15998720000000002;0.04869543943640428;5.233678985329988;5.282980866754;4.3119601226660045;0.07544729469970976;0.04498197177934248;0.03826868977193113;-0.0005055280898876405;0.0;-0.029908624531835213;0.0012862921348314607;0.07246873983413593;0.0004874261121266618;0.0;0.003280444542624445;0.0007461408450652805;0.0029015076535594733;13.0;6.0;9.0;11686.0;109358.0;40329.0;;13.0;;6.0;;11686.0;;109358.0;['bs', 'hr', 'sr'];9.0;4.0;;;6.0;;;;8244.0;3442.0;;;109358.0;;;;-0.2086826394364043;-0.11129176056359574;BIH
2020-02-03;0;0;0;;;;;;254.0;172.0;;178.0;64.0;6.0;6.0;;4136395.0;3208624.0;90098.0;109029.0;728644.0;;-0.2672351145038169;0.042788122716408535;5.189137564274255;5.171565645984711;4.295771047497668;0.06661880164522442;0.048263049813897736;0.037266110495186605;-0.005415424242424242;-0.0014603522727272727;-0.025213147159090902;-0.002009342803030304;0.07620635880722816;0.0021746532698623585;0.0013297202094552025;0.0034367595607463627;0.0016662271127673301;0.00423324865324346;9.0;7.0;10.0;74236.0;165667.0;118856.0;;9.0;;7.0;;74236.0;;165667.0;['bs', 'hr', 'sr'];7.0;1.0;1.0;;6.0;1.0;;;60918.0;3946.0;9372.0;;163485.0;2182.0;;;-0.3100232372202254;-0.22444699178740835;BIH
