date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,SOM,29,8,0,21,0,2,5,5,0.7143,3,2,0,2,0,2,3,0,0,,,,,,,,,,,,,,
2020-01-23,SOM,74,18,4,52,0,11,3,11,0.2143,3,7,0,11,0,0,3,0,0,,,,,,,,,,,,,,
2020-01-24,SOM,160,43,1,116,0,24,5,24,0.1724,6,12,1,23,0,1,4,0,0,,,,,,,,,,,,,,
2020-01-25,SOM,242,51,5,186,2,26,5,27,0.1613,8,19,0,26,0,1,2,2,0,,,,,,,,,,,,,,
2020-01-26,SOM,203,54,4,145,0,24,8,24,0.25,10,11,1,23,0,0,6,2,0,,,,,,,,,,,,,,
2020-01-27,SOM,182,40,4,138,0,14,8,31,0.3636,8,15,0,14,0,0,6,1,1,,,,,,,,,,,,,,
2020-01-28,SOM,260,88,13,159,1,16,6,26,0.2727,9,17,1,15,0,2,4,0,0,,,,,,,,,,,,,,
2020-01-29,SOM,319,93,8,218,2,35,3,23,0.0789,4,17,0,35,0,1,2,0,0,,,,,,,,,,,,,,
2020-01-30,SOM,279,106,6,167,1,17,4,37,0.1905,4,28,3,14,0,0,1,3,0,,,,,,,,,,,,,,
2020-01-31,SOM,299,104,14,181,1,19,10,33,0.3448,6,27,2,17,0,0,9,1,0,,,,,,,,,,,,,,
2020-02-01,SOM,214,68,6,140,0,6,9,19,0.6,5,14,0,6,0,2,6,1,0,,,,,,,,,,,,,,
2020-02-02,SOM,189,73,8,108,0,10,4,29,0.2857,5,22,0,10,0,0,3,1,0,,,,,,,,,,,,,,
2020-02-03,SOM,137,53,3,81,0,6,7,14,0.5385,3,10,0,6,1,1,2,3,0,,,,,,,,,,,,,,
2020-02-04,SOM,166,63,5,98,1,6,2,26,0.25,2,24,1,5,0,0,1,0,1,,,,,,,,,,,,,,
2020-02-05,SOM,223,78,4,141,1,11,1,26,0.0833,6,18,3,8,0,0,0,0,1,,,,,,,,,,,,,,
2020-02-06,SOM,174,50,1,123,0,7,6,33,0.4615,6,22,0,7,0,1,1,4,0,,,,,,,,,,,,,,
2020-02-07,SOM,169,55,6,108,1,20,1,25,0.0476,5,19,0,20,0,1,0,0,0,,,,,,,,,,,,,,
2020-02-08,SOM,126,40,2,84,1,20,0,25,0.0,7,15,0,20,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-09,SOM,101,38,4,59,0,6,1,23,0.1429,7,14,1,5,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-10,SOM,97,40,7,50,0,11,2,15,0.1538,1,13,0,11,0,0,1,1,0,,,,,,,,,,,,,,
2020-02-11,SOM,89,38,6,45,1,3,1,22,0.25,5,16,0,3,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-12,SOM,77,34,0,43,0,6,2,21,0.25,6,14,0,6,0,1,1,0,0,,,,,,,,,,,,,,
2020-02-13,SOM,95,38,1,56,0,9,3,15,0.25,0,15,0,9,0,0,2,1,0,,,,,,,,,,,,,,
2020-02-14,SOM,79,26,5,48,1,11,1,11,0.0833,1,10,0,11,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-15,SOM,138,55,6,77,0,19,2,28,0.0952,2,26,0,19,0,0,2,0,0,,,,,,,,,,,,,,
2020-02-16,SOM,95,26,6,63,0,10,4,11,0.2857,3,8,0,10,0,0,4,0,0,,,,,,,,,,,,,,
2020-02-17,SOM,68,22,1,45,0,11,1,11,0.0833,0,7,0,11,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-18,SOM,76,28,0,48,0,4,2,16,0.3333,4,10,0,4,0,0,0,1,1,,,,,,,,,,,,,,
2020-02-19,SOM,71,27,0,44,0,5,3,10,0.375,4,5,1,4,0,0,3,0,0,,,,,,,,,,,,,,
2020-02-20,SOM,56,16,2,38,0,2,0,8,0.0,4,4,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-21,SOM,74,15,1,58,1,7,1,5,0.125,2,2,0,7,0,1,0,0,0,,,,,,,,,,,,,,
2020-02-22,SOM,108,35,2,71,0,9,2,28,0.1818,2,23,0,9,0,0,1,1,0,,,,,,,,,,,,,,
2020-02-23,SOM,115,29,9,77,0,10,0,24,0.0,8,15,0,10,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-24,SOM,169,57,6,106,2,12,4,19,0.25,5,13,1,11,0,0,2,2,0,,,,,,,,,,,,,,
2020-02-25,SOM,249,81,4,164,1,6,7,30,0.5385,3,25,1,5,0,1,6,0,0,,,,,,,,,,,,,,
2020-02-26,SOM,283,77,6,200,1,23,1,34,0.0417,3,28,2,21,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-27,SOM,299,98,7,194,2,15,6,41,0.2857,7,32,0,15,1,1,0,2,2,,,,,,,,,,,,,,
2020-02-28,SOM,311,67,15,229,0,13,8,27,0.381,7,19,1,12,0,0,6,1,1,,,,,,,,,,,,,,
