date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,BGR,138,16,2,120,3,0,138,16,5,15,0.2381,5,10,1,15,0,0,1,1,3,0.7223,0.9509,,0.0378,0.0714,,0.0714,,,,,,,,,,
2020-01-23,BGR,246,44,2,200,1,0,246,41,18,24,0.3051,7,16,0,41,0,0,1,6,11,0.5923,0.7873,1.0,0.2618,0.2195,1.0,0.1795,,,,,,,,,,
2020-01-24,BGR,602,96,8,498,2,1,601,64,24,54,0.2727,15,39,4,60,0,1,11,6,6,0.475,0.8093,,0.0478,0.1493,,0.1493,,,,,,,,,,
2020-01-25,BGR,904,100,15,789,0,3,901,65,15,47,0.1875,8,29,2,63,0,3,7,4,1,0.1549,0.068,0.3021,0.1572,0.1739,0.3333,0.1667,,,,,,,,,,
2020-01-26,BGR,759,105,11,643,1,2,757,50,34,79,0.4048,24,50,1,49,0,4,5,11,14,0.5941,0.9196,,0.4556,0.3125,,0.3125,,,,,,,,,,
2020-01-27,BGR,537,98,17,422,8,0,537,52,18,69,0.2571,8,58,2,50,0,1,8,3,6,0.5459,0.7754,0.0,0.415,0.1818,0.0,0.1852,,,,,,,,,,
2020-01-28,BGR,552,129,19,404,6,0,552,31,31,60,0.5,20,30,2,29,0,0,14,6,11,0.7268,0.981,1.0,0.2995,0.3158,1.0,0.2973,,,,,,,,,,
2020-01-29,BGR,628,124,16,488,9,3,625,37,11,60,0.2292,11,45,1,36,0,1,6,1,3,0.494,0.8078,,0.3615,0.175,,0.175,,,,,,,,,,
2020-01-30,BGR,1065,258,33,774,6,2,1063,58,41,106,0.4141,22,49,0,58,0,2,20,1,18,0.6519,0.9257,,0.3941,0.2903,,0.2903,,,,,,,,,,
2020-01-31,BGR,865,167,15,683,13,1,864,45,24,66,0.3478,21,36,1,44,0,5,10,4,5,0.3875,0.6222,,0.2174,0.3125,,0.3125,,,,,,,,,,
2020-02-01,BGR,460,73,23,364,5,1,459,18,12,50,0.4,14,24,1,17,0,3,2,1,6,0.4579,0.564,0.0,0.4077,0.3636,0.0,0.4,,,,,,,,,,
