date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,GUM,19,3,0,16,0,0,19,1,1,2,0.5,1,1,0,1,0,0,1,0,0,0.958,0.0,,1.0,1.0,,1.0,,,,,,,,,,
2020-01-23,GUM,25,7,1,17,0,0,25,3,2,4,0.4,0,2,0,3,0,0,1,1,0,0.9788,0.9994,,0.9148,0.3333,,0.3333,,,,,,,,,,
2020-01-24,GUM,70,13,0,57,0,0,70,3,4,14,0.5714,6,6,0,3,0,0,3,0,1,0.9896,0.0,,0.9899,0.6667,,0.6667,,,,,,,,,,
2020-01-25,GUM,65,9,3,53,0,0,65,3,3,0,0.5,0,0,0,3,0,0,1,2,0,0.97,1.0,0.0,0.9705,0.4,0.0,0.5,,,,,,,,,,
2020-01-26,GUM,108,19,1,88,0,0,108,6,6,9,0.5,0,8,0,6,0,0,5,0,1,0.6481,0.3127,,0.6539,0.5556,,0.5556,,,,,,,,,,
2020-01-27,GUM,96,15,2,79,0,0,96,10,4,19,0.2857,4,13,0,10,0,0,3,0,1,0.0091,0.0,,0.0091,0.3077,,0.3077,,,,,,,,,,
2020-01-28,GUM,61,9,2,50,0,0,61,3,4,11,0.5714,4,6,0,3,0,0,4,0,0,0.4205,1.0,,0.4028,0.5,,0.5,,,,,,,,,,
2020-01-29,GUM,108,25,2,81,0,0,108,1,3,15,0.75,5,10,0,1,0,1,2,0,0,0.984,0.0,,1.0,1.0,,1.0,,,,,,,,,,
2020-01-30,GUM,160,38,1,121,0,0,160,4,6,30,0.6,2,25,0,4,0,0,3,2,1,0.6185,,,0.6185,0.6,,0.6,,,,,,,,,,
2020-01-31,GUM,128,29,3,96,0,0,128,4,2,21,0.3333,10,9,1,3,0,0,2,0,0,0.7129,0.0,,0.9911,0.5,,0.5,,,,,,,,,,
