date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,GRL,16,4,0,12,0,0,16,0,2,4,1.0,3,0,0,0,0,0,2,0,0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,
2020-01-23,GRL,24,2,1,21,0,0,24,3,0,3,0.0,1,2,0,3,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-01-24,GRL,63,13,1,49,0,0,63,6,3,4,0.3333,0,4,0,6,0,0,2,0,1,0.3471,1.0,,0.0403,0.25,,0.25,,,,,,,,,,
2020-01-25,GRL,134,23,3,108,0,0,134,10,4,10,0.2857,4,4,0,10,0,0,2,1,1,0.0273,1.0,,0.0142,0.1667,,0.1667,,,,,,,,,,
2020-01-26,GRL,125,18,4,103,0,0,125,3,1,5,0.25,2,3,0,3,0,0,0,1,0,0.0192,,,0.0192,0.25,,0.25,,,,,,,,,,
2020-01-27,GRL,65,9,1,55,0,0,65,7,2,5,0.2222,1,1,0,7,0,0,2,0,0,0.0074,0.0,,0.0076,0.25,,0.25,,,,,,,,,,
2020-01-28,GRL,91,19,3,69,0,0,91,6,4,8,0.4,6,2,0,6,0,2,2,0,0,0.656,,0.0,0.7104,0.4,0.0,0.4444,,,,,,,,,,
2020-01-29,GRL,73,15,1,57,0,0,73,3,1,9,0.25,3,5,0,3,0,0,0,0,1,0.003,,,0.003,0.25,,0.25,,,,,,,,,,
2020-01-30,GRL,106,27,6,73,0,0,106,5,2,13,0.2857,6,5,2,3,0,1,1,0,0,0.1705,0.0,0.0,0.1898,0.3333,0.0,0.5,,,,,,,,,,
2020-01-31,GRL,85,12,3,70,0,0,85,3,2,7,0.4,2,5,0,3,0,0,2,0,0,0.1086,,,0.1086,0.4,,0.4,,,,,,,,,,
2020-02-01,GRL,54,10,1,43,0,0,54,2,1,3,0.3333,1,1,0,2,0,0,0,0,1,0.3928,,,0.3928,0.3333,,0.3333,,,,,,,,,,
2020-02-02,GRL,46,8,5,33,0,0,46,5,1,3,0.1667,1,2,0,5,0,0,0,0,1,0.0037,,1.0,0.0,0.1667,1.0,0.0,,,,,,,,,,
2020-02-03,GRL,46,8,2,36,0,0,46,5,0,2,0.0,1,1,0,5,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-04,GRL,40,8,1,31,0,0,40,3,0,8,0.0,1,7,0,3,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-05,GRL,35,7,4,24,0,0,35,2,0,6,0.0,3,2,0,2,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-06,GRL,24,4,0,20,0,0,24,0,2,2,1.0,2,0,0,0,0,0,2,0,0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
2020-02-07,GRL,46,14,2,30,0,0,46,11,1,7,0.0833,2,5,0,11,0,0,0,0,1,0.0055,0.0,,0.0286,0.1111,,0.1111,,,,,,,,,,
2020-02-08,GRL,49,8,4,37,0,0,49,7,1,4,0.125,1,3,0,7,0,0,0,0,1,0.0412,0.0,0.0,0.1159,0.1429,0.0,0.2,,,,,,,,,,
2020-02-09,GRL,44,5,2,37,0,0,44,3,0,5,0.0,3,2,0,3,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-10,GRL,30,3,0,27,0,0,30,0,0,8,,6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-11,GRL,35,6,1,28,0,0,35,1,2,6,0.6667,2,3,0,1,0,0,2,0,0,0.8818,1.0,,0.0439,0.5,,0.5,,,,,,,,,,
2020-02-12,GRL,32,6,0,26,0,0,32,1,0,4,0.0,2,2,0,1,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-13,GRL,25,5,3,17,0,0,25,2,0,2,0.0,1,1,0,2,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020-02-14,GRL,31,4,4,23,0,0,31,4,0,2,0.0,0,2,0,4,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020-02-15,GRL,30,4,0,26,0,0,30,0,0,4,,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-16,GRL,46,2,1,43,0,0,46,10,0,5,0.0,0,4,0,10,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-17,GRL,32,4,0,28,0,0,32,1,0,2,0.0,0,2,0,1,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-18,GRL,30,8,0,22,0,0,30,1,1,5,0.5,4,0,0,1,0,0,1,0,0,0.2167,1.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-19,GRL,40,3,2,35,0,0,40,0,0,2,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-20,GRL,19,3,1,15,0,0,19,4,1,3,0.2,0,2,0,4,0,0,1,0,0,0.3609,1.0,,0.0,0.0,,0.0,,,,,,,,,,
