date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,BLZ,33,18,1,14,20,7,2,14,0.2222,2,11,0,7,0,0,1,1,0,,,,,,,,,,,,,,
2020-01-23,BLZ,58,14,6,38,38,9,5,14,0.3571,4,8,1,8,0,0,1,3,1,,,,,,,,,,,,,,
2020-01-24,BLZ,102,28,1,73,56,15,9,16,0.375,5,10,0,15,0,0,6,2,1,,,,,,,,,,,,,,
2020-01-25,BLZ,115,20,6,89,70,9,8,6,0.4706,1,4,0,9,0,1,1,5,1,,,,,,,,,,,,,,
2020-01-26,BLZ,93,17,0,76,70,10,5,19,0.3333,6,9,0,10,0,2,3,0,0,,,,,,,,,,,,,,
2020-01-27,BLZ,77,12,1,64,62,9,2,21,0.1818,4,9,0,9,0,0,2,0,0,,,,,,,,,,,,,,
2020-01-28,BLZ,93,30,0,63,67,5,5,23,0.5,6,16,0,5,0,0,4,1,0,,,,,,,,,,,,,,
2020-01-29,BLZ,103,20,3,80,76,2,1,5,0.3333,4,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,
2020-01-30,BLZ,139,32,4,103,109,13,3,18,0.1875,6,6,2,11,0,0,2,0,1,,,,,,,,,,,,,,
2020-01-31,BLZ,123,37,4,82,85,9,5,10,0.3571,3,6,0,9,0,2,2,1,0,,,,,,,,,,,,,,
2020-02-01,BLZ,59,14,3,42,36,2,2,8,0.5,5,3,0,2,0,0,0,0,2,,,,,,,,,,,,,,
2020-02-02,BLZ,60,13,2,45,42,2,1,4,0.3333,2,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,
2020-02-03,BLZ,53,11,2,40,37,4,4,9,0.5,4,5,0,4,0,0,0,2,2,,,,,,,,,,,,,,
2020-02-04,BLZ,34,9,2,23,25,2,1,4,0.3333,2,1,0,2,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-05,BLZ,39,9,1,29,27,2,1,2,0.3333,0,2,0,2,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-06,BLZ,47,12,2,33,32,7,3,4,0.3,3,1,0,7,0,0,2,1,0,,,,,,,,,,,,,,
2020-02-07,BLZ,78,18,9,51,66,15,0,12,0.0,1,9,0,15,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-08,BLZ,55,10,2,43,45,10,2,9,0.1667,5,4,1,9,0,0,1,0,1,,,,,,,,,,,,,,
