date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,IRQ,64,6,5,53,1,10,1,9,0.0909,5,3,2,8,0,0,1,0,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-23,IRQ,120,16,5,99,12,18,11,8,0.3793,4,2,0,18,0,1,8,2,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-24,IRQ,278,50,10,218,38,21,21,21,0.5,8,12,0,21,0,0,17,4,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-25,IRQ,509,87,8,414,48,41,18,29,0.3051,5,20,0,41,0,2,8,7,1,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-26,IRQ,468,60,8,400,50,19,8,37,0.2963,8,25,0,19,0,3,1,4,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-27,IRQ,368,83,13,272,21,24,11,44,0.3143,9,32,0,24,0,0,10,1,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-28,IRQ,331,90,11,230,19,15,16,30,0.5161,10,17,1,14,0,1,15,0,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-29,IRQ,373,112,4,257,37,18,8,16,0.3077,8,5,1,17,0,5,0,3,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-30,IRQ,588,167,16,405,91,22,12,52,0.3529,16,25,2,20,0,5,3,3,1,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-01-31,IRQ,656,214,20,422,124,29,14,45,0.3256,12,27,0,29,0,4,3,4,3,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-01,IRQ,357,112,10,235,43,32,9,31,0.2195,11,15,0,32,0,3,2,3,1,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-02,IRQ,293,92,15,186,29,34,6,22,0.15,2,15,0,34,0,0,1,1,4,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-03,IRQ,264,68,10,186,29,7,7,21,0.5,3,13,0,7,0,0,6,0,1,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-04,IRQ,177,52,7,118,8,16,6,12,0.2727,1,9,1,15,0,1,3,1,1,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-05,IRQ,190,48,8,134,26,18,4,12,0.1818,4,6,1,17,0,0,1,1,2,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-06,IRQ,207,39,7,161,44,19,7,23,0.2692,4,17,0,19,0,0,7,0,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-07,IRQ,222,40,7,175,9,32,2,19,0.0588,3,14,2,30,0,0,1,1,0,,,,,,,,,0.0,0.0,0.0,0.0,,
2020-02-08,IRQ,178,39,4,135,6,25,1,22,0.0385,10,11,0,25,0,0,0,0,1,,,,,,,,,0.0,0.0,0.0,0.0,,
