date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,LBR,79,5,1,73,50,0,79,12,2,7,0.1429,3,4,0,12,0,0,2,0,0,,,,,,,,,,,,,,,,,
2020-01-23,LBR,179,17,1,161,84,0,179,33,5,14,0.1316,3,11,1,32,0,1,4,0,0,,,,,,,,,,,,,,,,,
2020-01-24,LBR,494,41,3,450,197,0,494,62,13,29,0.1733,13,16,1,61,0,1,8,3,1,,,,,,,,,,,,,,,,,
2020-01-25,LBR,804,47,4,753,293,0,804,35,4,24,0.1026,4,19,1,34,0,0,2,2,0,,,,,,,,,,,,,,,,,
2020-01-26,LBR,474,57,6,411,313,0,474,26,11,40,0.2973,5,30,1,25,1,1,6,3,0,,,,,,,,,,,,,,,,,
2020-01-27,LBR,380,52,9,319,233,0,380,29,11,34,0.275,12,18,0,29,0,0,9,2,0,,,,,,,,,,,,,,,,,
2020-01-28,LBR,342,60,13,269,213,0,342,18,14,38,0.4375,16,19,2,16,0,1,9,2,2,,,,,,,,,,,,,,,,,
2020-01-29,LBR,448,53,12,383,259,0,448,12,7,24,0.3684,4,17,0,12,1,0,3,3,0,,,,,,,,,,,,,,,,,
2020-01-30,LBR,690,106,12,572,445,0,690,31,18,53,0.3673,11,17,0,31,0,6,12,0,0,,,,,,,,,,,,,,,,,
2020-01-31,LBR,697,85,19,593,481,0,697,19,42,27,0.6885,11,11,0,19,0,35,4,2,1,,,,,,,,,,,,,,,,,
2020-02-01,LBR,288,40,6,242,207,0,288,7,10,21,0.5882,10,10,0,7,0,6,3,1,0,,,,,,,,,,,,,,,,,
2020-02-02,LBR,314,39,5,270,160,0,314,12,10,14,0.4545,4,6,0,12,0,5,5,0,0,,,,,,,,,,,,,,,,,
2020-02-03,LBR,178,28,9,141,115,0,178,9,1,12,0.1,2,9,0,9,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-02-04,LBR,226,33,12,181,161,0,226,14,2,17,0.125,9,8,0,14,0,0,0,2,0,,,,,,,,,,,,,,,,,
2020-02-05,LBR,209,30,4,175,133,0,209,16,6,13,0.2727,2,8,0,16,0,1,2,2,1,,,,,,,,,,,,,,,,,
2020-02-06,LBR,284,38,7,239,170,0,284,10,3,16,0.2308,1,12,0,10,0,0,2,1,0,,,,,,,,,,,,,,,,,
2020-02-07,LBR,290,47,7,236,190,1,289,33,3,25,0.0833,5,13,0,33,0,0,1,2,0,,,,,,,,,,,,,,,,,
2020-02-08,LBR,238,19,13,206,170,0,238,33,4,25,0.1081,12,11,0,33,0,0,1,2,1,,,,,,,,,,,,,,,,,
2020-02-09,LBR,226,23,8,195,154,0,226,16,7,34,0.3043,11,19,1,15,0,4,1,1,1,,,,,,,,,,,,,,,,,
2020-02-10,LBR,197,32,10,155,149,0,197,22,3,16,0.12,2,11,0,22,0,0,1,2,0,,,,,,,,,,,,,,,,,
2020-02-11,LBR,169,18,5,146,121,0,169,14,4,10,0.2222,2,7,0,14,0,1,1,2,0,,,,,,,,,,,,,,,,,
2020-02-12,LBR,108,19,7,82,68,0,108,3,0,11,0.0,1,9,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-13,LBR,172,13,6,153,131,0,172,12,5,19,0.2941,13,6,0,12,0,0,5,0,0,,,,,,,,,,,,,,,,,
2020-02-14,LBR,193,24,8,161,133,0,193,22,9,15,0.2903,7,5,0,22,0,4,1,2,2,,,,,,,,,,,,,,,,,
2020-02-15,LBR,216,7,13,196,87,0,216,16,1,9,0.0588,5,4,0,16,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-02-16,LBR,256,16,7,233,106,0,256,54,0,8,0.0,1,6,0,54,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-17,LBR,229,18,6,205,95,0,229,17,22,8,0.5641,4,4,0,17,0,20,2,0,0,,,,,,,,,,,,,,,,,
2020-02-18,LBR,293,30,12,251,139,2,291,10,1,25,0.0909,7,10,0,10,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-02-19,LBR,334,19,9,306,113,0,334,10,5,20,0.3333,10,4,1,9,0,2,3,0,0,,,,,,,,,,,,,,,,,
2020-02-20,LBR,274,16,4,254,110,0,274,12,4,15,0.25,7,5,0,12,0,0,3,0,1,,,,,,,,,,,,,,,,,
2020-02-21,LBR,367,23,7,337,126,0,367,17,6,75,0.2609,40,33,0,17,0,0,1,4,1,,,,,,,,,,,,,,,,,
2020-02-22,LBR,321,16,8,297,115,0,321,76,3,46,0.038,13,28,1,75,0,1,1,1,0,,,,,,,,,,,,,,,,,
2020-02-23,LBR,425,22,7,396,133,0,425,36,3,29,0.0769,5,20,0,36,0,0,2,1,0,,,,,,,,,,,,,,,,,
2020-02-24,LBR,390,35,11,344,189,1,389,34,2,28,0.0556,8,18,0,34,0,0,1,1,0,,,,,,,,,,,,,,,,,
2020-02-25,LBR,625,61,7,557,306,2,623,37,17,68,0.3148,25,42,0,37,0,2,9,4,2,,,,,,,,,,,,,,,,,
2020-02-26,LBR,768,68,11,689,257,0,768,34,6,75,0.15,22,50,0,34,0,1,4,0,1,,,,,,,,,,,,,,,,,
2020-02-27,LBR,1139,100,14,1025,526,2,1137,37,18,111,0.3273,22,87,3,34,4,5,5,4,0,0.1549,0.3158,0.0,0.1516,0.3636,0.0,0.3721,,,,,,,,,,
2020-02-28,LBR,874,95,30,749,555,0,874,41,39,61,0.4875,27,30,3,38,1,14,13,9,2,,,,,,,,,,,,,,,,,
2020-02-29,LBR,860,82,22,756,405,1,859,30,16,33,0.3478,16,16,1,29,0,7,5,3,1,,,,,,,,,,,,,,,,,
2020-03-01,LBR,827,65,26,736,379,0,827,12,14,39,0.5385,18,18,0,12,0,8,4,2,0,,,,,,,,,,,,,,,,,
2020-03-02,LBR,917,96,18,803,471,0,917,25,18,92,0.4186,67,20,0,25,0,7,9,2,0,,,,,,,,,,,,,,,,,
2020-03-03,LBR,808,82,24,702,450,0,808,38,10,58,0.2083,28,27,0,38,0,1,6,3,0,,,,,,,,,,,,,,,,,
2020-03-04,LBR,902,99,32,771,579,0,902,49,16,70,0.2462,35,32,0,49,0,0,13,2,1,,,,,,,,,,,,,,,,,
2020-03-05,LBR,966,102,26,838,560,1,965,34,5,97,0.1282,67,30,0,34,0,0,5,0,0,,,,,,,,,,,,,,,,,
2020-03-06,LBR,816,115,33,668,494,3,813,39,7,89,0.1522,62,24,1,38,0,2,2,3,0,,,,,,,,,,,,,,,,,
2020-03-07,LBR,849,96,29,724,524,4,845,39,12,55,0.2353,19,32,0,39,0,10,2,0,0,,,,,,,,,,,,,,,,,
2020-03-08,LBR,826,70,40,716,522,0,826,18,16,46,0.4706,15,29,0,18,0,7,6,2,1,,,,,,,,,,,,,,,,,
2020-03-09,LBR,848,113,30,705,550,3,845,25,12,76,0.3243,45,27,1,24,0,0,10,1,1,,,,,,,,,,,,,,,,,
2020-03-10,LBR,779,110,23,646,529,0,779,32,10,67,0.2381,18,46,1,31,0,0,9,1,0,,,,,,,,,,,,,,,,,
2020-03-11,LBR,920,126,28,766,609,1,919,32,27,77,0.4576,30,43,2,30,0,18,7,2,0,,,,,,,,,,,,,,,,,
2020-03-12,LBR,969,137,21,811,698,1,968,29,8,55,0.2162,27,26,0,29,0,2,5,0,1,,,,,,,,,,,,,,,,,
2020-03-13,LBR,887,92,11,784,643,3,884,34,8,83,0.1905,44,35,2,32,0,0,8,0,0,,,,,,,,,,,,,,,,,
2020-03-14,LBR,822,87,13,722,558,3,819,30,5,45,0.1429,20,22,1,29,0,0,4,1,0,,,,,,,,,,,,,,,,,
2020-03-15,LBR,770,67,22,681,501,1,769,22,2,22,0.0833,6,15,0,22,0,0,2,0,0,,,,,,,,,,,,,,,,,
2020-03-16,LBR,796,113,22,661,490,3,793,23,8,49,0.2581,17,28,0,23,0,0,5,2,1,,,,,,,,,,,,,,,,,
2020-03-17,LBR,726,93,6,627,497,2,724,33,10,38,0.2326,10,27,0,33,0,0,9,1,0,,,,,,,,,1.0,1.0,,0.0,,,,,
