datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-01-22,4952,563,213,1398,8018987,779903,38795967,0.08864,83,2354,17,2498,0.0136,5.24697,4.26205,5.18002,0.02306,-0.02654,0.05796,-0.021,0.04124,0,0,0,-0.0051
2020-01-23,10255,1044,402,2268,8357878,1773125,79726719,0.17502,121,4425,35,5674,0.02757,5.27375,4.39317,5.32908,0.01732,-0.03893,0.04905,-0.01335,0.03044,0,0,0,-0.00848
2020-01-24,16434,1478,533,2952,11489414,3232002,78487135,0.21954,178,6291,22,9943,0.11791,5.3908,4.38649,5.51891,0.02059,-0.02595,0.0484,-0.00019,0.02215,0,0,0,0.01043
2020-01-25,24263,1929,556,3164,8103511,3749749,90969019,0.31635,133,9744,39,14347,-0.07287,5.23554,4.30642,5.18529,0.00689,-0.03967,0.03554,0.00114,0.019,0,0,0,
2020-01-26,24512,1848,650,3586,17079814,3414695,95004053,0.16662,138,10377,18,13979,-0.13768,5.17658,4.31955,5.1773,0.01703,-0.03986,0.04269,0.01045,0.01874,0,0,0,
2020-01-27,17014,1753,444,3386,13920261,2149981,130086863,0.13379,205,7368,21,9420,-0.1638,5.18344,4.37358,5.12886,0.00909,-0.04191,0.02581,0.01304,0.02098,0,0,0,-0.02292
2020-01-28,22325,1788,743,5090,22248920,2703995,186355631,0.10836,274,9858,57,12136,-0.08413,5.22572,4.2664,5.11145,0.01946,-0.03497,0.04117,-0.0027,0.03285,0,0,0,0.00926
2020-01-29,23599,1166,376,3211,22864610,2482832,123986611,0.09795,317,10649,62,12571,-0.08832,5.21651,4.34603,5.15702,0.02821,-0.04015,0.05989,-0.02399,0.03931,0,0,0,0.00039
2020-01-30,43599,1838,849,5855,31926510,5243511,245898870,0.14107,632,19005,70,23892,-0.04925,5.20953,4.28038,5.11057,0.01905,-0.03765,0.04786,0.0211,0.0316,0,0,0,-0.01358
2020-01-31,58767,1887,1062,7599,31599328,5627384,320553916,0.15117,705,25527,110,32425,-0.10294,5.20636,4.26865,5.08894,0.01023,-0.03684,0.03097,0.01955,0.02379,2,0,0,-0.013
2020-02-01,31667,1063,598,4824,35510910,3701417,191696128,0.09439,388,14171,67,17041,-0.10624,5.18149,4.29717,4.99587,-0.00431,-0.03622,0.01654,0.03481,0.00498,2,0,0,
2020-02-02,36583,1707,576,5428,30356627,3225175,221985522,0.09604,421,16180,67,19915,-0.09479,5.27647,4.23118,5.19771,0.00796,-0.03799,0.03232,0.0161,0.03075,2,0,0,
2020-02-03,28301,1246,569,5126,33764572,4229560,188767069,0.11132,520,12711,93,14977,-0.07265,5.25419,4.23814,5.19038,0.0224,-0.0272,0.03419,0.01599,0.03338,2,0,0,0.00553
2020-02-04,23878,1136,509,4224,24533263,5167297,185561959,0.17398,510,10677,66,12625,-0.12949,5.22962,4.27907,5.1007,0.01837,-0.03455,0.04004,0.01014,0.03351,2,0,0,0.01549
2020-02-05,17290,993,439,3364,26389046,2182494,173664920,0.07639,415,7512,54,9309,-0.061,5.2571,4.31654,5.14561,0.01563,-0.03042,0.03901,0.01204,0.02606,2,0,0,0.00574
2020-02-06,16320,1214,307,2955,20914199,1410288,132573066,0.06317,324,7212,40,8744,-0.1754,5.18742,4.40167,5.0683,0.00939,-0.03691,0.03879,0.0159,0.02167,2,0,0,0.00298
2020-02-07,15892,1620,299,3101,3759581,2418173,170127062,0.39143,360,7067,38,8427,-0.14608,5.2281,4.35898,5.13115,0.01842,-0.03354,0.03931,0.01235,0.03529,3,0,0,-0.00508
2020-02-08,14600,1749,247,2787,8004912,1828703,111610865,0.18596,212,6496,30,7862,-0.12094,5.18071,4.34539,5.05417,0.02614,-0.03903,0.0566,-0.00015,0.04192,3,0,0,
2020-02-09,14807,1033,393,2825,9827507,2599536,84968081,0.20918,201,6579,22,8005,-0.07688,5.22617,4.33109,5.12294,0.0189,-0.03214,0.04972,0.01232,0.03725,3,0,0,
2020-02-10,17739,1199,359,3823,13926336,5051927,128769649,0.2662,315,8042,47,9335,-0.08808,5.23818,4.32554,5.09995,0.01789,-0.03254,0.03486,0.01773,0.03165,3,0,0,-0.00265
2020-02-11,16646,978,404,3362,16239530,2360874,95566679,0.12693,317,7687,33,8609,-0.07404,5.22242,4.34323,5.06668,0.01551,-0.03457,0.04434,0.006,0.02878,3,0,0,0.00705
